#--------------------------------------------------------------------------------------------------------------------------------------------------------------
# Results of thermal analysis
#--------------------------------------------------------------------------------------------------------------------------------------------------------------
#Location, 	 Radius, mm	 Conv. heat	 Conv. heat	 Rad. heat 	 Total heat	     Twg, K	     Twi, K	     Twc, K	      Tc, K	    pc, MPa	    wc, m/s	 rho, kg/m^3	                       Comments
#        mm	           	  coeff., k	  flux, kW/	 flux, kW/m	  flux, kW/	           	           	           	           	           	           	            
#          	           	    W/m^2-K	        m^2	         ^2	        m^2	           	           	           	           	           	           	            
#--------------------------------------------------------------------------------------------------------------------------------------------------------------
   20.4525	    44.4159	     6.2879	 11546.6000	     0.0000	 11546.6000	   967.8743	   967.8743	   910.1413	   876.9460	     1.6222	   206.8786	    10.3098	 regenerative cooling, opposite flow
   20.6862	    44.4159	     6.2873	 11564.9012	     0.0000	 11564.9012	   967.4943	   967.4943	   909.6698	   876.4162	     1.6293	   205.8393	    10.3618	 regenerative cooling, opposite flow
   20.9200	    44.4159	     6.2867	 11582.9054	     0.0000	 11582.9054	   967.1112	   967.1112	   909.1967	   875.8855	     1.6364	   204.8133	    10.4137	 regenerative cooling, opposite flow
   21.1537	    44.4159	     6.2861	 11600.6210	     0.0000	 11600.6210	   966.7249	   966.7249	   908.7218	   875.3539	     1.6435	   203.8003	    10.4655	 regenerative cooling, opposite flow
   21.3875	    44.4159	     6.2855	 11618.0563	     0.0000	 11618.0563	   966.3355	   966.3355	   908.2452	   874.8213	     1.6505	   202.8000	    10.5171	 regenerative cooling, opposite flow
   21.6212	    44.4159	     6.2849	 11635.2190	     0.0000	 11635.2190	   965.9431	   965.9431	   907.7670	   874.2878	     1.6575	   201.8121	    10.5686	 regenerative cooling, opposite flow
   21.8549	    44.4159	     6.2844	 11652.1168	     0.0000	 11652.1168	   965.5477	   965.5477	   907.2871	   873.7534	     1.6645	   200.8364	    10.6200	 regenerative cooling, opposite flow
   22.0887	    44.4159	     6.2838	 11668.7569	     0.0000	 11668.7569	   965.1495	   965.1495	   906.8057	   873.2181	     1.6714	   199.8725	    10.6712	 regenerative cooling, opposite flow
   22.3224	    44.4159	     6.2832	 11685.1463	     0.0000	 11685.1463	   964.7484	   964.7484	   906.3227	   872.6819	     1.6783	   198.9203	    10.7222	 regenerative cooling, opposite flow
   22.5562	    44.4159	     6.2826	 11701.2918	     0.0000	 11701.2918	   964.3446	   964.3446	   905.8381	   872.1448	     1.6852	   197.9796	    10.7732	 regenerative cooling, opposite flow
   22.7899	    44.4159	     6.2820	 11717.1999	     0.0000	 11717.1999	   963.9381	   963.9381	   905.3521	   871.6069	     1.6920	   197.0500	    10.8240	 regenerative cooling, opposite flow
   23.0237	    44.4159	     6.2814	 11732.8769	     0.0000	 11732.8769	   963.5290	   963.5290	   904.8646	   871.0681	     1.6988	   196.1313	    10.8747	 regenerative cooling, opposite flow
   23.2574	    44.4159	     6.2809	 11748.3289	     0.0000	 11748.3289	   963.1173	   963.1173	   904.3757	   870.5284	     1.7056	   195.2234	    10.9253	 regenerative cooling, opposite flow
   23.4911	    44.4159	     6.2803	 11763.5617	     0.0000	 11763.5617	   962.7031	   962.7031	   903.8853	   869.9879	     1.7123	   194.3259	    10.9757	 regenerative cooling, opposite flow
   23.7249	    44.4159	     6.2797	 11778.5810	     0.0000	 11778.5810	   962.2864	   962.2864	   903.3935	   869.4466	     1.7190	   193.4388	    11.0261	 regenerative cooling, opposite flow
   23.9586	    44.4159	     6.2791	 11793.3921	     0.0000	 11793.3921	   961.8673	   961.8673	   902.9004	   868.9045	     1.7257	   192.5617	    11.0763	 regenerative cooling, opposite flow
   24.1924	    44.4159	     6.2785	 11808.0005	     0.0000	 11808.0005	   961.4459	   961.4459	   902.4059	   868.3615	     1.7323	   191.6945	    11.1264	 regenerative cooling, opposite flow
   24.4261	    44.4159	     6.2779	 11822.4112	     0.0000	 11822.4112	   961.0221	   961.0221	   901.9101	   867.8178	     1.7389	   190.8370	    11.1764	 regenerative cooling, opposite flow
   24.6599	    44.4159	     6.2774	 11836.6290	     0.0000	 11836.6290	   960.5961	   960.5961	   901.4130	   867.2732	     1.7455	   189.9891	    11.2263	 regenerative cooling, opposite flow
